"user","weekday","daytime","stress","valence","arousal","n_traj","speed","accuracy","clicks","wheels"
"ihaxlfun63ic0ht1m5pk","Thursday","afternoon",0,5,3,157,0.19849323137393,0.357001504052532,0.000932985876524145,0.00072386835247563
"1e6hi9l7oy39vft7zebt","Thursday","morning",0,4,2,105,0.404011842968419,0.665549741802071,0.00395693919115508,0.00645912132673843
"1y0lz8rl5msoelqw3ghs","Monday","morning",1,3,5,201,0.184036346909641,0.599442525031369,0.00646014943960149,0
"ihaxlfun63ic0ht1m5pk","Monday","morning",0,6,1,108,0.20759213790547,0.498510868172842,0.0034214840687148,0.00491838334877753
"ihaxlfun63ic0ht1m5pk","Wednesday","morning",0,5,1,21,0.178879389531991,0.469152790617646,0.00301422715215819,0.00156739811912226
"ihaxlfun63ic0ht1m5pk","Wednesday","morning",0,5,1,93,0.167709384903458,0.348125612013311,0.00100156696767523,0.000920795438024005
"ihaxlfun63ic0ht1m5pk","Wednesday","afternoon",0,5,1,133,0.198186333575721,0.370682688139683,0.000979483018430509,0.000875159383331401
"ihaxlfun63ic0ht1m5pk","Thursday","morning",0,6,1,238,0.223423254281567,0.38527196080261,0.00134506291118809,0.000250134506291119
"ihaxlfun63ic0ht1m5pk","Thursday","afternoon",0,6,1,37,0.188346056950074,0.362242368406515,0.000909797380541709,7.58164483784757e-05
"ihaxlfun63ic0ht1m5pk","Friday","morning",0,6,1,26,0.274302846639282,0.385384059366342,0.000861771802826612,0.000738661545279953
"1y0lz8rl5msoelqw3ghs","Monday","afternoon",0,4,4,193,0.213059359205784,0.603594049735036,0.0049611417957867,0.00193069064959187
"ihaxlfun63ic0ht1m5pk","Friday","afternoon",0,5,1,195,0.207457100478309,0.370792140998997,0.00107822842974455,0.000905347922021792
"ihdsnyeit8dptftq7qlb","Monday","afternoon",0,3,3,116,0.234401481418345,0.58541166319779,0.00608919080637781,0.00594840026750202
"ihdsnyeit8dptftq7qlb","Wednesday","afternoon",0,4,2,46,0.279088939910781,0.58948599251406,0.00917362207684788,0.0466200466200466
"ihdsnyeit8dptftq7qlb","Thursday","morning",0,3,3,78,0.252792506218389,0.560898875248207,0.0084682725868284,0.0317560222006065
"ihdsnyeit8dptftq7qlb","Thursday","afternoon",0,4,2,60,0.235033287408654,0.595590803920793,0.00637996219281664,0.0121101134215501
"ihdsnyeit8dptftq7qlb","Friday","morning",0,5,1,166,0.217306878461837,0.596828807505571,0.00720597829310243,0.0129588992349208
"1y0lz8rl5msoelqw3ghs","Tuesday","morning",1,3,6,221,0.173220514226365,0.59748700886275,0.00752179990680956,0.00701147129956289
"ihdsnyeit8dptftq7qlb","Friday","afternoon",0,6,1,14,0.242632885529998,0.603081679894124,0.00423921271763815,0.00257380772142316
"ihdsnyeit8dptftq7qlb","Monday","afternoon",0,3,2,85,0.246073016661158,0.599302906966328,0.00434802508123942,0.0215112819808687
"ihdsnyeit8dptftq7qlb","Tuesday","afternoon",0,3,2,31,0.303371823491918,0.629776829218584,0.00431965442764579,0.020575196089576
"ihdsnyeit8dptftq7qlb","Wednesday","morning",0,4,1,58,0.252473325748187,0.584832401718732,0.00684748301503236,0.000802439415824105
"ihdsnyeit8dptftq7qlb","Monday","morning",0,3,2,43,0.233966890232695,0.575053250571118,0.00305759162303665,0.00142408376963351
"ihdsnyeit8dptftq7qlb","Monday","afternoon",0,2,3,7,0.285085476532888,0.605789644217304,0.0066626287098728,0.167777104784979
"ihdsnyeit8dptftq7qlb","Tuesday","morning",0,2,3,33,0.179892789551764,0.601391276483823,0.0018374276013581,0.0135809866187338
"ihdsnyeit8dptftq7qlb","Tuesday","afternoon",0,3,3,73,0.246088314059972,0.593856200972938,0.00437462716245775,0.0274806124478027
"ihdsnyeit8dptftq7qlb","Wednesday","morning",0,4,2,26,0.215010974248276,0.579396742776554,0.00320886814469078,0.00894593543368339
"ihdsnyeit8dptftq7qlb","Wednesday","afternoon",0,3,3,85,0.250174665769278,0.587346294885919,0.00612034880571955,0.0324432649081948
"1y0lz8rl5msoelqw3ghs","Wednesday","morning",0,5,3,5,0.199726631853425,0.561864922539199,0.00695517774343122,0.0370942812982998
"ihdsnyeit8dptftq7qlb","Thursday","afternoon",0,3,3,6,0.405754716006912,0.517556120769059,0.00478978179882916,0.00425758382118148
"ihdsnyeit8dptftq7qlb","Friday","morning",0,4,2,3,0.340193042516706,0.64401187676522,0.00634920634920635,0
"ihdsnyeit8dptftq7qlb","Friday","afternoon",0,7,1,7,0.421063274584466,0.608665536218294,0.00313381385145722,0
"ihdsnyeit8dptftq7qlb","Monday","morning",0,2,3,25,0.220061470043179,0.598994971375865,0.0054897428488876,0.00303380525859578
"ihdsnyeit8dptftq7qlb","Tuesday","morning",0,3,2,5,0.310185948861994,0.705497923331512,0.00469684030742955,0
"ihdsnyeit8dptftq7qlb","Tuesday","afternoon",0,3,2,57,0.226422607145393,0.576873938129861,0.00201999094486818,0.00585100825410093
"ihdsnyeit8dptftq7qlb","Wednesday","morning",0,3,2,268,0.240232185601141,0.569584768435582,0.00700736266556128,0.0140147253311226
"ihdsnyeit8dptftq7qlb","Thursday","morning",0,2,3,127,0.227455345693527,0.590146377184401,0.00665035663829641,0.00968264360290824
"ihdsnyeit8dptftq7qlb","Thursday","afternoon",0,2,4,105,0.272574125576496,0.611314356975833,0.00425740336071133,0.0176324316178133
"1y0lz8rl5msoelqw3ghs","Wednesday","afternoon",0,5,3,60,0.221998387814141,0.607475649039609,0.00697779111644658,0.0224339735894358
"ihdsnyeit8dptftq7qlb","Friday","afternoon",0,7,1,32,0.267110083177747,0.619614664929444,0.0043933221503315,0.00694943685597891
"ihdsnyeit8dptftq7qlb","Monday","morning",0,2,3,16,0.206147680103607,0.595360477253861,0.0222138554216867,0
"ihdsnyeit8dptftq7qlb","Monday","afternoon",0,3,2,38,0.311972637040573,0.606407311024137,0.0058202624050508,0.0145999802702969
"ihdsnyeit8dptftq7qlb","Tuesday","morning",0,3,3,57,0.184181319843754,0.55927707537787,0.00579038795599305,0.00410591145970416
"ihdsnyeit8dptftq7qlb","Tuesday","afternoon",0,3,4,46,0.172042155884609,0.638492223268083,0.00959610426811802,0
"ihdsnyeit8dptftq7qlb","Wednesday","morning",0,3,3,18,0.194978535761446,0.526072918683641,0.00573967783743751,0
"ihdsnyeit8dptftq7qlb","Friday","morning",0,5,5,28,0.315709232937208,0.609920133868122,0.00503452243958573,0.109464902186421
"iyeey78er9jy2pv4bkxo","Wednesday","morning",0,5,3,131,0.332175245468191,0.737152120543724,0.00875050133080541,0.0040471068654975
"iyeey78er9jy2pv4bkxo","Wednesday","afternoon",0,4,3,98,0.285962332264642,0.681738897816116,0.00943396226415094,0.0053382420616659
"1y0lz8rl5msoelqw3ghs","Thursday","morning",0,6,3,100,0.127128638445957,0.537990803593147,0.00615019421665947,0.000215796288303841
"iyeey78er9jy2pv4bkxo","Thursday","morning",0,3,4,77,0.353691353671156,0.714864277607946,0.0100045181694959,0.00458271477441425
"iyeey78er9jy2pv4bkxo","Thursday","afternoon",0,6,2,85,0.244442439247542,0.647867747974117,0.00818477407781141,0.0209664760623388
"iyeey78er9jy2pv4bkxo","Friday","morning",0,5,1,149,0.347562880439013,0.710973708319341,0.00784541180780267,0.0451492765126076
"iyeey78er9jy2pv4bkxo","Friday","afternoon",0,7,2,222,0.315461615289622,0.709863999934719,0.00931794333683106,0.00898216159496327
"iyeey78er9jy2pv4bkxo","Monday","morning",0,6,2,173,0.329531860123003,0.70056302619059,0.00700202690252442,0.0205322593382295
"iyeey78er9jy2pv4bkxo","Monday","afternoon",0,4,3,109,0.250636613683079,0.673791632186465,0.00826353574633563,0.00987137301824708
"iyeey78er9jy2pv4bkxo","Tuesday","morning",0,4,4,146,0.275233869839708,0.68689031541595,0.0105650767430656,0.00103241792277514
"iyeey78er9jy2pv4bkxo","Tuesday","afternoon",0,6,4,105,0.311771721154696,0.705233882873961,0.0104446433900328,0.00571968566597036
"iyeey78er9jy2pv4bkxo","Thursday","afternoon",0,5,3,199,0.346887126794513,0.717656445058018,0.00759678253915988,0.0128181005691707
"iyeey78er9jy2pv4bkxo","Monday","afternoon",1,3,5,246,0.263926796367796,0.695347229489428,0.0107815031783622,0.0119032780755328
"1y0lz8rl5msoelqw3ghs","Thursday","afternoon",0,4,5,35,0.280684155166669,0.636266089349445,0.0066724329667614,0.0166810824169035
"iyeey78er9jy2pv4bkxo","Tuesday","morning",0,4,3,157,0.328250500182155,0.711977589555711,0.00851713136357331,0.0176168678041337
"iyeey78er9jy2pv4bkxo","Tuesday","afternoon",0,6,2,225,0.260576531990364,0.710758893450805,0.00839812657176476,0.00932099762360704
"iyeey78er9jy2pv4bkxo","Wednesday","morning",0,5,3,170,0.315154556139835,0.711804862396913,0.0106595801857215,0.0164223224149772
"iyeey78er9jy2pv4bkxo","Wednesday","afternoon",0,5,3,124,0.183174534231396,0.662087085554882,0.0109096061207141,0.0120902994238217
"iyeey78er9jy2pv4bkxo","Thursday","morning",0,6,3,232,0.320694254193632,0.692308323251944,0.00917954273333713,0.0169336906323051
"iyeey78er9jy2pv4bkxo","Friday","morning",0,5,2,48,0.456109007560665,0.719867323057231,0.00885953608247423,0.00563788659793814
"iyeey78er9jy2pv4bkxo","Friday","afternoon",0,4,2,186,0.338381885620249,0.71604147830853,0.00878370817947857,0.0101544142329641
"iyeey78er9jy2pv4bkxo","Monday","morning",0,6,2,171,0.32665888430381,0.691374322644189,0.00920755613639064,0.0211179755257218
"iyeey78er9jy2pv4bkxo","Monday","afternoon",0,6,2,229,0.312036992147949,0.708589686368858,0.00975861357540747,0.0141118217454095
"iyeey78er9jy2pv4bkxo","Tuesday","morning",0,6,2,177,0.339751291759915,0.704283103322621,0.00792332616331309,0.0292972472567866
"1y0lz8rl5msoelqw3ghs","Friday","afternoon",0,5,6,81,0.191682835571182,0.620980841822151,0.00622034791776489,0.0106483921982077
"iyeey78er9jy2pv4bkxo","Tuesday","afternoon",0,6,2,120,0.28802028566375,0.701373938650112,0.0086322188449848,0.02403242147923
"iyeey78er9jy2pv4bkxo","Wednesday","morning",0,6,2,276,0.309013430508121,0.708285511627,0.00766928544706322,0.0219416386083053
"iyeey78er9jy2pv4bkxo","Wednesday","afternoon",0,5,2,1,0.639034851212262,0.811475409836066,0.00890207715133531,0
"iyeey78er9jy2pv4bkxo","Thursday","morning",0,5,2,175,0.278673316892186,0.689213957049319,0.00871088387066231,0.0151256923732424
"iyeey78er9jy2pv4bkxo","Thursday","afternoon",0,6,2,260,0.316052955374534,0.704617349209278,0.0101271637677225,0.0139901025244827
"iyeey78er9jy2pv4bkxo","Friday","morning",0,5,3,219,0.379880492958325,0.708883870665965,0.00784197363401297,0.0124411851977449
"iyeey78er9jy2pv4bkxo","Friday","afternoon",0,5,3,153,0.312972591590387,0.707716912313224,0.00781355702881883,0.0291232580165066
"iyeey78er9jy2pv4bkxo","Tuesday","morning",0,5,3,225,0.331170855239409,0.706800750076255,0.011930682070651,0.00486558542546101
"iyeey78er9jy2pv4bkxo","Tuesday","afternoon",0,5,2,166,0.334597719470598,0.708406565777407,0.0102931023661583,0.0179815477311241
"iyeey78er9jy2pv4bkxo","Wednesday","morning",0,5,2,200,0.298265957938454,0.713073438271095,0.00820766910814304,0.023718224903059
"1y0lz8rl5msoelqw3ghs","Monday","morning",0,4,6,151,0.161421765340442,0.596572831971631,0.00760649087221095,0.00586333671399594
"iyeey78er9jy2pv4bkxo","Wednesday","afternoon",0,6,2,182,0.307620596666769,0.708271922014065,0.00896530201151871,0.0171645813828127
"iyeey78er9jy2pv4bkxo","Thursday","morning",0,6,2,181,0.31635711436945,0.695700784722044,0.00975214326070402,0.00670613377877128
"iyeey78er9jy2pv4bkxo","Thursday","afternoon",0,4,3,209,0.357521078591712,0.710067389608727,0.00917519335158764,0.0157803718115002
"iyeey78er9jy2pv4bkxo","Friday","morning",0,5,2,108,0.354523074326463,0.706678845057454,0.00999516363050137,0.0226771992046859
"iyeey78er9jy2pv4bkxo","Friday","afternoon",0,6,2,7,0.603863691194279,0.754879631842475,0.0125067971723763,0.00815660685154975
"iyeey78er9jy2pv4bkxo","Monday","morning",0,5,2,211,0.317573192869386,0.700078820128677,0.00774188059638003,0.0278835314886105
"iyeey78er9jy2pv4bkxo","Tuesday","morning",0,6,2,137,0.350251624806886,0.715501891824116,0.0077488910101634,0.00727160424504464
"iyeey78er9jy2pv4bkxo","Wednesday","morning",0,5,2,279,0.400741666529064,0.709134336404526,0.00816771488469602,0.00384067085953878
"iyeey78er9jy2pv4bkxo","Wednesday","afternoon",0,5,2,255,0.318528977347226,0.697019228393186,0.00884610127126091,0.00839696147161632
"iyeey78er9jy2pv4bkxo","Thursday","morning",0,6,2,162,0.330939397867733,0.700457599292878,0.00930289868465638,0.00800911807288297
"1y0lz8rl5msoelqw3ghs","Monday","afternoon",1,3,6,190,0.201539108775684,0.62716294384288,0.00918955402107886,0.00664555319038472
"iyeey78er9jy2pv4bkxo","Thursday","afternoon",0,5,3,221,0.333344877268748,0.710032691385074,0.00851773401234846,0.0112668439316779
"j5ixzqnxlxoubjheyqqo","Wednesday","morning",0,3,4,115,0.241920974039479,0.584790379448915,0.00792133296913412,0.0288627879450059
"j5ixzqnxlxoubjheyqqo","Wednesday","afternoon",0,5,2,217,0.245535951044427,0.593539119342892,0.0106219258275748,0.0160535924439482
"j5ixzqnxlxoubjheyqqo","Friday","afternoon",0,4,2,4,0.603782628941485,0.661305268558915,0.0074487895716946,0
"j5ixzqnxlxoubjheyqqo","Tuesday","morning",0,5,3,204,0.227286362166236,0.586108010564913,0.00850512204375869,0.0212469963323637
"j5ixzqnxlxoubjheyqqo","Tuesday","afternoon",1,2,5,309,0.22891903115081,0.583773506853105,0.00741295690233035,0.017231181735736
"j5ixzqnxlxoubjheyqqo","Wednesday","morning",1,2,5,199,0.236332476312022,0.578411174712838,0.0085967746852422,0.028107185318416
"j5ixzqnxlxoubjheyqqo","Wednesday","afternoon",0,5,2,3,0.672222684745632,0.596823338490005,0.00897666068222621,0
"j5ixzqnxlxoubjheyqqo","Thursday","morning",0,4,3,162,0.299050831414583,0.598891476992252,0.0094522179220006,0.0310360226257815
"j5ixzqnxlxoubjheyqqo","Thursday","afternoon",1,2,5,87,0.261023483425143,0.570608214234597,0.00711720954090793,0.0525775839958964
"1e6hi9l7oy39vft7zebt","Thursday","afternoon",1,3,5,14,0.248415677509039,0.633426018041405,0.00533175355450237,0.000394944707740916
"1y0lz8rl5msoelqw3ghs","Thursday","afternoon",0,5,5,43,0.21163003689599,0.573152043435692,0.015001923323503,0.0344916014873702
"j5ixzqnxlxoubjheyqqo","Friday","morning",0,4,5,87,0.210452692388553,0.567820773856162,0.00828524929723332,0.0713862997484835
"j5ixzqnxlxoubjheyqqo","Friday","afternoon",1,3,5,159,0.274042075455464,0.581482336609348,0.00762388818297332,0.0426725963574756
"j5ixzqnxlxoubjheyqqo","Monday","morning",1,3,6,82,0.267727405771872,0.585107211648535,0.00743182499250824,0.0108480671261612
"j5ixzqnxlxoubjheyqqo","Monday","afternoon",1,2,6,150,0.255984041814881,0.570697018037124,0.00816122584943371,0.0499666888740839
"j5ixzqnxlxoubjheyqqo","Tuesday","morning",0,5,3,124,0.42277601859267,0.641025940763553,0.0124230554001119,0
"j5ixzqnxlxoubjheyqqo","Tuesday","afternoon",0,6,2,22,0.3958813306411,0.642705886029248,0.0079078174423859,0.00406687754179846
"j5ixzqnxlxoubjheyqqo","Thursday","morning",0,4,4,89,0.313799942348388,0.636658861114428,0.0079504764216787,0.0117739879832494
"j5ixzqnxlxoubjheyqqo","Thursday","afternoon",1,3,6,141,0.452104730011214,0.630114804827954,0.0119617224880383,0
"1y0lz8rl5msoelqw3ghs","Friday","morning",0,5,4,56,0.185883459070183,0.610480041904291,0.00676904425136391,0
"j5ixzqnxlxoubjheyqqo","Friday","morning",1,2,6,127,0.292171700902531,0.663015682685433,0.0060459927304135,0.0383632633965523
"j5ixzqnxlxoubjheyqqo","Friday","afternoon",0,5,5,185,0.303093454177206,0.663799715673936,0.00644938100768489,0.0109960710667424
"j5ixzqnxlxoubjheyqqo","Monday","morning",0,5,3,65,0.300732021753315,0.63417606935129,0.00766798418972332,0.0102766798418972
"j5ixzqnxlxoubjheyqqo","Monday","afternoon",0,3,3,143,0.277672391787923,0.648084524290324,0.00738252801702637,0.0324565195703502
"j5ixzqnxlxoubjheyqqo","Tuesday","morning",0,3,4,99,0.314994386852693,0.638591509103515,0.00654579906119461,0.0350114120838896
"j5ixzqnxlxoubjheyqqo","Tuesday","afternoon",0,3,4,28,0.28511712991419,0.619075320052982,0.00746157289956723,0.0146246828831518
"j5ixzqnxlxoubjheyqqo","Wednesday","morning",0,3,4,75,0.352420019143023,0.659895162485362,0.00682495985317733,0.0478320715760496
"j5ixzqnxlxoubjheyqqo","Wednesday","afternoon",1,3,5,350,0.281069178626261,0.654053552257018,0.00673854447439353,0.0244807356905026
"j5ixzqnxlxoubjheyqqo","Thursday","afternoon",0,3,4,44,0.291335434333135,0.670687417591107,0.00495778139282671,0.00999302811991634
"j5ixzqnxlxoubjheyqqo","Friday","morning",0,3,4,85,0.251942164816491,0.611829307386525,0.0063404407628982,0.038298307511377
"1y0lz8rl5msoelqw3ghs","Monday","morning",0,5,3,103,0.205410392054621,0.615191535227146,0.00717411214002239,0.0201485702655948
"j5ixzqnxlxoubjheyqqo","Friday","afternoon",1,3,6,44,0.336609979922761,0.609742005853174,0.0122339124051872,0
"j5ixzqnxlxoubjheyqqo","Monday","afternoon",0,3,4,113,0.331435022742021,0.647133856840518,0.00914016489988221,0.0105064782096584
"j5ixzqnxlxoubjheyqqo","Tuesday","morning",0,3,4,40,0.246440950748545,0.633376127368765,0.00719267654751526,0.0310592850915432
"j5ixzqnxlxoubjheyqqo","Tuesday","afternoon",0,4,5,79,0.28323024870838,0.651457355448798,0.00757319955622015,0.00935796633061599
"j5ixzqnxlxoubjheyqqo","Wednesday","afternoon",1,3,5,106,0.284692022455173,0.657012381953096,0.0103211583746681,0.0131770128763966
"j5ixzqnxlxoubjheyqqo","Thursday","morning",0,3,4,95,0.327122963330684,0.666690123965129,0.00913440626359287,0.00584795321637427
"j5ixzqnxlxoubjheyqqo","Thursday","afternoon",0,4,6,160,0.342372305975695,0.655923491822768,0.00640921891690674,0.00663580746447415
"j5ixzqnxlxoubjheyqqo","Tuesday","morning",0,4,4,97,0.284955432418621,0.664506226267351,0.00610583446404342,0.0126639529624604
"j5ixzqnxlxoubjheyqqo","Tuesday","afternoon",1,3,6,152,0.281968816507039,0.658377620788882,0.00605558388577257,0.023170576236614
"1y0lz8rl5msoelqw3ghs","Tuesday","morning",0,4,3,66,0.263759210648529,0.61613921849362,0.00662576687116564,0.0169938650306748
"j5ixzqnxlxoubjheyqqo","Wednesday","afternoon",0,4,5,138,0.249955002113895,0.662262505053562,0.00698640483383686,0.0144133937562941
"jdqxgxlgtue4jxb8v3ej","Tuesday","afternoon",1,2,5,5,0.299559454341548,0.597664164551296,0.0140900195694716,0
"jipujckxat1xa0x8ioih","Monday","morning",0,5,3,85,0.346229725181825,0.65597298989285,0.00458824460090183,0.00415315244047148
"jipujckxat1xa0x8ioih","Monday","afternoon",0,5,2,69,0.394641331103233,0.653211200068986,0.00529128808123998,0.00165686798503474
"jipujckxat1xa0x8ioih","Wednesday","morning",0,3,4,14,0.513043952515294,0.652200368956769,0.00493827160493827,0
"jipujckxat1xa0x8ioih","Wednesday","afternoon",0,5,3,135,0.253535583859989,0.64041979012495,0.00473427000610874,0.00543241120516624
"1y0lz8rl5msoelqw3ghs","Tuesday","afternoon",0,5,5,13,0.26454845820842,0.612079996918365,0.00467418201814682,0.00164971130052241
"jipujckxat1xa0x8ioih","Thursday","morning",0,6,2,10,0.686313950154753,0.674759402094214,0.00600240096038415,0
"jipujckxat1xa0x8ioih","Thursday","afternoon",0,6,2,87,0.259256877399802,0.626733074642968,0.0105659460772407,0
"jipujckxat1xa0x8ioih","Friday","morning",0,6,2,64,0.334413184995472,0.644497969383582,0.00557448126354909,0.00501703313719418
"jipujckxat1xa0x8ioih","Monday","morning",0,6,3,266,0.268267898935492,0.650502524307184,0.00429101109552707,0.00116648845315299
"jipujckxat1xa0x8ioih","Monday","afternoon",0,5,4,168,0.27835143139812,0.62642695969366,0.00618503118503119,0.00527546777546778
"jipujckxat1xa0x8ioih","Tuesday","morning",0,5,3,8,0.807290346680259,0.678489705125687,0.00493015612161052,0
"jipujckxat1xa0x8ioih","Tuesday","afternoon",0,6,2,197,0.302026611339346,0.642305860451765,0.00546934346174715,0.00206185567010309
"jipujckxat1xa0x8ioih","Wednesday","morning",0,6,2,190,0.341372120597046,0.65589678857358,0.00713681851247469,0.00269351001710477
"jipujckxat1xa0x8ioih","Wednesday","afternoon",0,6,2,379,0.375184622137026,0.644212063010969,0.0058346378255301,0.00494197704956208
"jipujckxat1xa0x8ioih","Thursday","morning",0,6,2,6,0.769917190588889,0.659903727063754,0.00680786686838124,0
"1y0lz8rl5msoelqw3ghs","Wednesday","morning",0,5,5,197,0.228172510437482,0.604192483838611,0.00638460500876759,0.00346207454700778
"jipujckxat1xa0x8ioih","Thursday","afternoon",0,6,3,228,0.270601551670133,0.608630277891162,0.00511378164152391,0.0240713007268875
"jipujckxat1xa0x8ioih","Monday","morning",0,5,3,122,0.443070843335165,0.648930778680674,0.00576937969488113,0.0155269883063579
"jipujckxat1xa0x8ioih","Monday","afternoon",0,4,4,76,0.440788258618435,0.650038472918696,0.00465894158404014,0.0043005614621909
"jipujckxat1xa0x8ioih","Tuesday","morning",0,4,3,227,0.361596780747407,0.647028768369673,0.00656832526053134,0.00677014531043593
"jipujckxat1xa0x8ioih","Tuesday","afternoon",0,5,3,291,0.336252054300131,0.642132899341989,0.0063115152050139,0.0141825190154625
"jipujckxat1xa0x8ioih","Wednesday","morning",0,6,2,0,NA,NA,0.0141843971631206,0
